,game_id,home_team,away_team,season_type,season,week,game_date,home_score,away_score,result,div_game,location,roof,surface,home_sp,home_yards_gained,home_yards_after_catch,home_epa,home_air_epa,home_yac_epa,home_comp_air_epa,home_comp_yac_epa,home_wpa,home_vegas_wpa,home_air_wpa,home_yac_wpa,home_comp_air_wpa,home_comp_yac_wpa,home_third_down_converted,home_fourth_down_converted,home_interception,home_fumble_lost,home_qb_hit,home_rush_attempt,home_pass_attempt,home_sack,home_touchdown,home_success,home_penalty,home_penalty_yards,away_sp,away_yards_gained,away_yards_after_catch,away_epa,away_air_epa,away_yac_epa,away_comp_air_epa,away_comp_yac_epa,away_wpa,away_vegas_wpa,away_air_wpa,away_yac_wpa,away_comp_air_wpa,away_comp_yac_wpa,away_third_down_converted,away_fourth_down_converted,away_interception,away_fumble_lost,away_qb_hit,away_rush_attempt,away_pass_attempt,away_sack,away_touchdown,away_success,away_penalty,away_penalty_yards,POST,REG,Home,Neutral,closed,dome,open,outdoors,,a_turf,astroplay,astroturf,fieldturf,grass,matrixturf,sportturf
22023,2010_09_MIA_BAL,BAL,MIA,REG,2010,9,2010-11-07,26,10,16,0,Home,outdoors,fieldturf,0.0,15.0,10.0,-1.4381597,-1.5934863,1.0278085,-0.58338624,0.45297125,-0.040870726,-0.04871726,0.0,0.011462212,0.0,0.022716105,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,76.0,13.0,-1.4628799,4.4658227,-7.842617,1.5448347,1.4488003,-0.060274586,-0.087928094,0.03252375,-0.15235834,0.03252375,0.010839,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28932,2021_11_NYG_TB,TB,NYG,REG,2021,11,2021-11-22,30,10,20,0,Home,outdoors,grass,1.0,50.0,14.0,3.506907,0.24985576,2.2552087,0.24985576,2.2552087,0.09919436,0.06480503,0.01650852,0.05564797,0.01650852,0.05564797,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,32.0,5.0,-1.6206828,0.20937347,-1.2725911,-0.44585854,0.012512177,-0.055747308,0.018811125,0.0,-0.017758505,0.0,-0.017659605,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26283,2022_10_SEA_TB,TB,SEA,REG,2022,10,2022-11-13,21,16,5,0,Neutral,outdoors,,0.0,54.0,9.0,-1.2741971,3.1285572,-4.8157334,2.2622306,1.0644257,-0.054032177,-0.0152169615,0.010130942,-0.04792252,0.010130942,0.027934015,2.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,42.0,45.0,-0.9168867,-2.417964,5.1252947,-2.417964,5.1252947,-0.07772292,-0.074657366,0.0,0.020993738,0.0,0.020993738,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
13944,2015_05_STL_GB,GB,LA,REG,2015,5,2015-10-11,24,10,14,0,Home,outdoors,grass,1.0,16.0,0.0,-3.4588277,0.99058104,0.0,0.99058104,0.0,-0.030902294,-0.019296844,0.012271702,0.0,0.012271702,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,14.0,8.0,-1.2464771,7.201163,-7.411801,-1.2369313,3.0215049,-0.02003762,-0.013598424,-0.00081691146,-0.024621926,0.0,0.03698477,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,3.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
981,2011_01_DET_TB,TB,DET,REG,2011,1,2011-09-11,20,27,-7,0,Home,outdoors,grass,0.0,21.0,8.0,0.10592377,0.23053703,-0.10974884,0.08689849,0.54700416,-0.02836594,0.006488219,0.0012491941,-0.0024150014,0.0012491941,0.00627394,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,11.0,1.0,-0.3876811,-0.069603436,0.3536091,-0.069603436,0.3536091,-0.0035588443,-0.03529498,0.0,0.0063516498,0.0,0.0063516498,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5149,2017_02_TEN_JAX,JAX,TEN,REG,2017,2,2017-09-17,16,37,-21,1,Home,outdoors,grass,1.0,26.0,5.0,-2.285555,0.87366915,-3.2290828,1.0322714,0.2662755,-0.13022712,-0.16512923,-1.6087652e-06,-0.08920808,-1.6087652e-06,2.9725736e-05,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,82.0,9.0,4.3323746,5.8211784,-1.8384817,4.4997373,0.7839892,0.07051432,0.082003176,0.05579391,0.009034872,0.05579391,0.05462873,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4737,2019_02_NE_MIA,MIA,NE,REG,2019,2,2019-09-15,0,43,-43,1,Home,outdoors,grass,0.0,10.0,7.0,-2.942607,0.9991087,-1.8815489,0.1915767,0.13598508,-0.020613432,-0.014722145,0.0,0.0001835133,0.0,0.00020942153,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.19804192,0.77393013,0.0,0.77393013,0.0,0.0025657117,-0.004129817,0.005628586,0.0,0.005628586,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
32478,2015_13_ARI_STL,LA,ARI,REG,2015,13,2015-12-06,3,27,-24,1,Home,dome,astroplay,0.0,31.0,7.0,2.279365,5.0574255,-3.5643828,2.0550141,0.6075475,-0.008530988,-0.015909512,0.0,-0.011385858,0.0,-0.008763323,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,40.0,24.0,-1.3777856,2.509889,-1.0685465,-0.094300866,2.2473013,-0.01234889,0.023641486,0.012903094,0.028800905,0.012903094,0.052600265,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
41288,2013_16_ARI_SEA,SEA,ARI,REG,2013,16,2013-12-22,10,17,-7,1,Home,outdoors,fieldturf,0.0,40.0,2.0,2.9370465,1.6533957,0.16112445,1.6533957,0.16112445,0.08814126,0.091407984,0.0,0.04250908,0.0,0.04250908,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,76.0,0.0,-0.67705184,6.7755117,-6.9774776,4.8227158,0.0,0.115560055,0.11875427,0.2485477,-0.22387603,0.2485477,0.0,1.0,0.0,1.0,0.0,3.0,6.0,4.0,1.0,1.0,5.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
16900,2018_06_TB_ATL,ATL,TB,REG,2018,6,2018-10-14,34,29,5,1,Home,open,fieldturf,2.0,29.0,7.0,-0.6525173,1.3311589,1.832365,1.3311589,1.832365,-0.04449951,-0.0571794,0.0,0.032104522,0.0,0.032104522,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,59.0,10.0,0.2185247,4.6488175,-2.5356972,2.2420852,0.63193977,0.05397977,-0.020167552,-0.022499844,0.1376214,-0.022499844,0.16142076,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
35411,2013_14_ATL_GB,GB,ATL,REG,2013,14,2013-12-08,22,21,1,0,Home,outdoors,grass,0.0,26.0,20.0,-2.5883899,1.6770431,1.347319,1.7035593,1.3783836,-0.08962929,0.031280875,-0.0055291653,0.08219139,-0.0055291653,0.10049835,3.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,7.0,0.0,0.0,0.0,22.0,18.0,-0.80260426,-0.8692611,-0.21177733,-0.80034614,1.955746,-0.190435,-0.10726932,0.0,-0.1488679,0.0,0.00036287308,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6192,2022_03_CIN_NYJ,NYJ,CIN,REG,2022,3,2022-09-25,12,27,-15,0,Home,outdoors,fieldturf,0.0,6.0,0.0,-5.422809,10.417532,-15.841172,-0.9776023,0.0,-0.06688531,-0.024159664,-0.01718995,-0.057417795,-0.01718995,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,81.0,4.0,7.4239883,4.02992,3.8207114,4.02992,3.8207114,0.26732704,0.12940237,0.06674644,0.18607533,0.06674644,0.18607533,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
17887,2018_07_DAL_WAS,WAS,DAL,REG,2018,7,2018-10-21,20,17,3,1,Home,outdoors,grass,0.0,32.0,0.0,0.03289008,0.87960863,-1.1430498,0.0,0.0,0.01715143,0.017353863,0.0,-0.014548659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,72.0,33.0,1.4445615,1.674188,-0.96810967,0.5368546,2.2224975,-0.03334107,0.035258397,0.0,0.026769292,0.0,0.08496582,1.0,0.0,0.0,0.0,3.0,5.0,7.0,1.0,0.0,7.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21993,2018_08_WAS_NYG,NYG,WAS,REG,2018,8,2018-10-28,13,20,-7,1,Home,outdoors,fieldturf,0.0,78.0,48.0,1.6294353,13.167207,-8.954685,3.9743893,4.673772,-0.09285875,-0.007918097,-0.029846165,0.000107735395,-0.029846165,0.08393224,0.0,2.0,1.0,0.0,2.0,1.0,14.0,1.0,0.0,5.0,2.0,2.0,0.0,21.0,0.0,-8.250121,2.6809723,-3.971058,0.0,0.0,-0.1705581,-0.18189362,0.0,-0.029233754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
15455,2019_06_NYG_NE,NE,NYG,REG,2019,6,2019-10-10,35,14,21,0,Home,outdoors,grass,0.0,11.0,6.0,-0.8997766,0.048077524,0.570865,0.43027693,0.78870136,0.009255767,-0.04403174,0.0,0.036027193,0.0,0.047020733,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,-2.0,0.0,-9.66032,-4.8304086,-3.8073752,-6.9079185,0.0,-0.17748371,-0.07541159,-0.10963935,-0.034876853,-0.10963935,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
37521,2018_15_ARI_ATL,ATL,ARI,REG,2018,15,2018-12-16,40,14,26,0,Home,closed,fieldturf,2.0,-6.0,0.0,-4.4707875,2.4139922,-4.432612,0.0,0.0,-0.09193084,-0.115926705,0.0,-0.056117386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,52.0,31.0,-7.7842884,-1.7383971,-2.3879182,-0.7136234,4.9013433,-0.2556233,-0.14998896,0.016097367,-0.168726,0.016097367,0.06664835,2.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,1.0,6.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
39063,2018_15_NO_CAR,CAR,NO,REG,2018,15,2018-12-17,9,12,-3,1,Home,outdoors,grass,0.0,26.0,7.0,-0.7517611,0.40387744,-0.6316563,0.28034568,0.52770257,-0.012868434,0.10030171,-0.019604087,0.010314703,-0.019604087,0.05021715,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,60.0,14.0,4.0515347,-1.0831041,0.7988739,-1.2571691,2.22677,0.1434328,0.13076055,-0.03510177,0.03185031,-0.03510177,0.06636983,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26785,2020_11_ATL_NO,NO,ATL,REG,2020,11,2020-11-22,24,9,15,1,Home,dome,astroturf,1.0,2.0,0.0,-4.107519,0.0,0.0,0.0,0.0,-0.08281419,-0.057345796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,32.0,1.0,-5.618495,4.9945188,-5.83341,1.027612,0.19773598,-0.06897787,-0.08371425,0.07676348,-0.049839973,0.07676348,-0.011243314,0.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
26956,2010_11_CLE_JAX,JAX,CLE,REG,2010,11,2010-11-21,24,20,4,0,Home,outdoors,grass,3.0,51.0,26.0,1.132885,3.4310455,-3.5198014,1.9163117,2.8266232,0.13302842,0.16282398,0.090048976,0.018791422,0.090048976,0.13012275,1.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,19.0,8.0,0.94143295,1.591742,0.26352608,1.827721,0.5219006,0.043931395,0.02126488,0.0,0.074139,0.0,0.09151986,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
38503,2017_15_DEN_IND,IND,DEN,REG,2017,15,2017-12-14,13,25,-12,0,Home,closed,fieldturf,0.0,7.0,0.0,-2.134531,-0.06087051,0.0,-0.06087051,0.0,-0.048393637,-0.008877724,0.0028710365,0.0,0.0028710365,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.29073203,2.2666473,-2.981615,0.0,0.0,-0.024021031,-0.041764617,0.0,-0.010173857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2359,2016_01_PIT_WAS,WAS,PIT,REG,2016,1,2016-09-12,16,38,-22,0,Home,outdoors,grass,1.0,43.0,32.0,3.883944,-0.66407263,3.7486727,-0.66407263,3.7486727,0.007164853,0.05138485,0.0,0.0044372887,0.0,0.0044372887,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,-0.83884907,-1.1163917,0.6318466,0.0,0.0,-0.050651934,-0.012849852,0.0,-0.030168414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
41595,2020_16_DEN_LAC,LAC,DEN,REG,2020,16,2020-12-27,19,16,3,1,Home,dome,matrixturf,2.0,36.0,0.0,-0.2372771,-0.23912126,0.25037536,0.58369994,0.0,0.08765035,0.0639906,0.000995934,-0.009863019,0.000995934,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,2.0,34.0,2.0,0.72980225,3.742315,-3.310444,1.8749402,-0.044048708,0.19337238,0.17508182,0.0,0.11059839,0.0,0.123444974,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12788,2020_05_LAC_NO,NO,LAC,REG,2020,5,2020-10-12,30,27,3,0,Home,dome,astroturf,2.0,27.0,-2.0,2.9724703,2.2238913,-2.6178584,1.1202923,-0.265011,0.006451808,-0.026456844,0.0026897788,-0.056075513,0.0026897788,0.010332406,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,13.0,2.0,0.5614566,0.32325703,0.41203094,0.32325703,0.41203094,-0.28337222,-0.28934956,-0.28056657,0.007166147,-0.28056657,0.007166147,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14233,2013_05_SEA_IND,IND,SEA,REG,2013,5,2013-10-06,34,28,6,0,Home,closed,fieldturf,1.0,31.0,3.0,-0.11547181,1.4709454,-1.159051,0.9452256,0.15175131,0.072234094,0.1023467,0.0,0.041953713,0.0,0.059773564,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,45.0,30.0,-1.7743374,4.917575,-4.5872407,-0.4339187,1.5190368,-0.16201033,-0.11060304,0.0,-0.10361254,0.0,0.021886349,0.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
27369,2017_11_DET_CHI,CHI,DET,REG,2017,11,2017-11-19,24,27,-3,1,Home,outdoors,grass,0.0,69.0,0.0,3.015005,2.8524404,1.1781157,2.8524404,1.1781157,0.13217841,0.083828986,0.07302436,0.15923034,0.07302436,0.15923034,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,20.0,4.0,-0.5162298,2.1140478,-4.806423,-0.72753143,0.13410468,0.040861294,-0.0047231615,0.0,-0.06327321,0.0,-0.016739726,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5171,2016_02_SEA_LA,LA,SEA,REG,2016,2,2016-09-18,9,3,6,1,Home,outdoors,grass,0.0,10.0,3.0,-3.3846283,-0.72026324,-1.1036336,-2.0683355,0.7141787,-0.051729947,-0.06460595,0.0,-0.02768451,0.0,-0.011539042,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,-2.8850775,0.11812208,0.27598226,0.21241844,0.8284829,-0.12083079,-0.13347563,0.0,-0.0011207759,0.0,0.026311398,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
40740,2018_16_BUF_NE,NE,BUF,REG,2018,16,2018-12-23,24,12,12,1,Home,outdoors,fieldturf,0.0,14.0,0.0,-5.640196,-0.25978428,-5.729502,0.0,0.0,-0.040450044,-0.016786266,0.0,-0.050950654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,-6.663832,0.76239324,-3.1496184,-1.3165617,1.2466757,-0.083264455,-0.08230853,0.0,-0.049747553,0.0,0.013438359,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
47786,2017_20_MIN_PHI,PHI,MIN,POST,2017,20,2018-01-21,38,7,31,0,Home,outdoors,grass,0.0,69.0,20.0,2.5553782,1.1477094,2.0629025,1.1477094,2.0629025,0.03152412,0.051371694,0.021773458,0.020201504,0.021773458,0.020201504,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0,3.0,-4.023782,3.608491,-3.3107736,1.6174955,0.08240797,-0.072220504,-0.13600434,-8.330095e-05,1.5110185e-05,-8.330095e-05,0.017633848,1.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,0.0,3.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15029,2015_06_CHI_DET,DET,CHI,REG,2015,6,2015-10-18,37,34,3,1,Home,dome,fieldturf,1.0,28.0,6.0,2.1792572,-0.41137987,0.8362685,-0.41137987,0.8362685,0.08149747,0.10183274,0.0,0.009587675,0.0,0.009587675,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,11.0,0.0,-1.1816273,0.0,0.0,0.0,0.0,-0.06277116,-0.033251688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
40779,2013_15_SEA_NYG,NYG,SEA,REG,2013,15,2013-12-15,0,23,-23,0,Home,outdoors,fieldturf,0.0,14.0,7.0,0.6169099,-0.39244798,0.7912385,-0.39244798,0.7912385,0.001338305,-0.017297357,0.0,-3.924803e-05,0.0,-3.924803e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,-1.0,-2.6044989,7.1628017,-9.842491,-0.2592107,-0.18997383,-0.05788783,-0.009568158,0.0,-0.056464802,0.0,-0.016816735,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
40034,2019_15_SEA_CAR,CAR,SEA,REG,2019,15,2019-12-15,24,30,-6,0,Home,outdoors,grass,2.0,120.0,47.0,6.534775,1.2560164,3.990737,0.6259445,5.4432364,0.043895997,-0.0023463229,0.018717036,0.038169865,0.018717036,0.06108262,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0,9.0,0.8197993,-0.8862162,1.6781249,-0.8862162,1.6781249,0.006400883,0.022569858,0.0,0.015222669,0.0,0.015222669,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
33592,2012_13_MIN_GB,GB,MIN,REG,2012,13,2012-12-02,23,14,9,1,Home,outdoors,grass,1.0,35.0,16.0,1.6188909,2.2923954,0.88378,2.2923954,0.88378,0.10980263,0.044295467,0.0,0.13109857,0.0,0.13109857,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,19.0,8.0,-0.8288564,1.1542164,-1.4790549,-0.35869965,1.3695095,-0.06413177,-0.008079294,-0.0007125139,-0.015371956,-0.0007125139,0.014927886,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
24660,2020_10_DEN_LV,LV,DEN,REG,2020,10,2020-11-15,37,12,25,1,Home,dome,grass,3.0,65.0,32.0,3.5186844,2.8517308,0.01670754,0.88068223,2.8284774,0.10688816,0.19422217,0.0,0.07971704,0.0,0.10079485,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,43.0,17.0,-2.0101159,6.528404,-7.9630313,1.7966007,0.9454312,0.044381697,0.027741244,0.0,0.0069027916,0.0,0.08195285,1.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
32127,2021_13_ARI_CHI,CHI,ARI,REG,2021,13,2021-12-05,22,33,-11,0,Home,outdoors,grass,0.0,30.0,21.0,-7.1070623,1.5356501,-5.077738,1.8162065,2.3044038,-0.1340427,-0.08781652,-0.0053478032,-0.037253764,-0.0053478032,0.021472247,0.0,1.0,1.0,0.0,3.0,2.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,-0.67482364,0.0,0.0,0.0,0.0,0.0040302724,-0.00017778762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29590,2013_11_SF_NO,NO,SF,REG,2013,11,2013-11-17,23,20,3,0,Home,dome,sportturf,1.0,42.0,12.0,4.4196444,1.2895929,-0.7552272,0.45698726,0.55752707,0.28991458,0.27041513,0.1138325,0.009180486,0.1138325,0.042342186,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.227738,1.1667509,-2.5526817,-0.4647251,-0.14514516,-0.032153606,-0.020801932,0.0,-0.04286349,0.0,-0.0125614405,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9417,2012_04_CLE_BAL,BAL,CLE,REG,2012,4,2012-09-27,23,16,7,1,Home,outdoors,sportturf,0.0,22.0,6.0,-4.336458,3.1106768,-6.811012,1.0208464,0.962825,-0.16057427,-0.07543453,0.0,-0.12211189,0.0,0.055179,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,5.0,0.49694863,-0.2561383,0.75308686,0.11455996,0.8279324,0.007120967,-0.002102241,0.0050020516,0.0021189153,0.0050020516,0.043504864,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
25935,2013_10_JAX_TEN,TEN,JAX,REG,2013,10,2013-11-10,27,29,-2,1,Home,outdoors,grass,1.0,27.0,18.0,-0.41758776,-1.70152,2.9838438,-1.70152,2.9838438,0.018814174,0.065825194,0.0,0.040688396,0.0,0.040688396,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,-3.9415781,4.4228096,-7.535702,-0.66808057,1.0352014,-0.2055983,-0.31183067,0.0,-0.2287249,0.0,-0.009147763,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21123,2017_08_OAK_BUF,BUF,LV,REG,2017,8,2017-10-29,34,14,20,0,Home,outdoors,a_turf,2.0,21.0,1.0,3.4190135,0.39168936,0.27427143,0.39168936,0.27427143,0.05480086,0.1085646,0.0,0.0001745224,0.0,0.0001745224,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,50.0,32.0,-5.3567696,-0.04319775,-2.6997669,-2.1707206,2.3159194,-0.17012864,-0.053797092,-0.25048605,0.17734145,-0.25048605,0.20489235,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
24505,2017_10_GB_CHI,CHI,GB,REG,2017,10,2017-11-12,16,23,-7,1,Home,outdoors,grass,0.0,20.0,12.0,-5.940909,-1.5118718,-0.33124387,-2.0294557,1.2872778,-0.205252,-0.16455513,-0.012691326,-0.07361257,0.0,-0.031012878,0.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,12.0,8.0,-0.8039286,-0.7314171,0.42873317,-0.7314171,0.42873317,0.060092717,0.027949572,0.0,-0.024139524,0.0,-0.024139524,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
